iter	Passed	Remaining
7892	64106	17112
7893	64118	17105
7894	64125	17097
7895	64138	17090
7896	64150	17083
7897	64160	17075
7898	64172	17068
7899	64185	17061
7900	64196	17054
7901	64204	17046
7902	64214	17038
7903	64223	17030
7904	64234	17023
7905	64246	17016
7906	64254	17008
7907	64267	17001
7908	64278	16994
7909	64285	16985
7910	64298	16978
7911	64310	16971
7912	64317	16963
7913	64329	16956
7914	64339	16948
7915	64348	16940
7916	64360	16933
7917	64370	16925
7918	64381	16918
7919	64391	16910
7920	64400	16903
7921	64412	16895
7922	64420	16887
7923	64430	16880
7924	64442	16872
7925	64450	16864
7926	64463	16857
7927	64474	16850
7928	64483	16842
7929	64496	16835
7930	64508	16828
7931	64516	16820
7932	64528	16813
7933	64540	16806
7934	64547	16797
7935	64560	16790
7936	64570	16783
7937	64579	16775
7938	64592	16768
7939	64603	16761
7940	64611	16753
7941	64624	16746
7942	64633	16738
7943	64643	16730
7944	64658	16724
7945	64669	16716
7946	64679	16709
7947	64691	16702
7948	64704	16694
7949	64712	16686
7950	64726	16680
7951	64738	16673
7952	64746	16664
7953	64758	16657
7954	64769	16650
7955	64783	16643
7956	64801	16638
7957	64811	16630
7958	64826	16624
7959	64843	16618
7960	64860	16612
7961	64876	16606
7962	64895	16600
7963	64910	16594
7964	64923	16587
7965	64943	16582
7966	64957	16575
7967	64970	16568
7968	64992	16564
7969	65005	16557
7970	65018	16550
7971	65032	16543
7972	65042	16535
7973	65053	16528
7974	65064	16520
7975	65073	16513
7976	65101	16509
7977	65116	16503
7978	65126	16495
7979	65141	16489
7980	65162	16484
7981	65219	16488
7982	65237	16483
7983	65336	16497
7984	65363	16494
7985	65385	16489
7986	65399	16482
7987	65417	16477
7988	65436	16471
7989	65448	16464
7990	65461	16457
7991	65470	16449
7992	65480	16441
7993	65492	16434
7994	65502	16426
7995	65513	16419
7996	65526	16412
7997	65539	16405
7998	65550	16397
7999	65561	16390
8000	65573	16383
8001	65582	16375
8002	65594	16367
8003	65606	16360
8004	65615	16352
8005	65625	16344
8006	65634	16336
8007	65643	16328
8008	65651	16320
8009	65660	16312
8010	65670	16304
8011	65678	16296
8012	65688	16288
8013	65696	16280
8014	65708	16273
8015	65722	16266
8016	65731	16258
8017	65745	16251
8018	65755	16244
8019	65767	16236
8020	65780	16229
8021	65790	16222
8022	65802	16214
8023	65827	16210
8024	65841	16204
8025	65852	16196
8026	65861	16188
8027	65872	16180
8028	65883	16173
8029	65892	16165
8030	65902	16157
8031	65910	16149
8032	65920	16141
8033	65931	16134
8034	65941	16126
8035	65950	16118
8036	65960	16110
8037	65971	16102
8038	65985	16096
8039	65995	16088
8040	66004	16080
8041	66014	16072
8042	66022	16064
8043	66034	16057
8044	66043	16049
8045	66051	16040
8046	66059	16032
8047	66068	16024
8048	66076	16016
8049	66083	16007
8050	66091	15999
8051	66099	15991
8052	66106	15982
8053	66115	15974
8054	66123	15966
8055	66132	15958
8056	66141	15950
8057	66150	15942
8058	66160	15934
8059	66168	15926
8060	66178	15918
8061	66187	15910
8062	66197	15902
8063	66207	15894
8064	66217	15887
8065	66226	15879
8066	66235	15871
8067	66245	15863
8068	66254	15855
8069	66263	15847
8070	66274	15839
8071	66284	15832
8072	66296	15824
8073	66305	15816
8074	66314	15808
8075	66324	15800
8076	66334	15793
8077	66342	15784
8078	66352	15777
8079	66363	15769
8080	66375	15762
8081	66385	15754
8082	66395	15746
8083	66402	15738
8084	66413	15730
8085	66424	15722
8086	66433	15714
8087	66443	15707
8088	66453	15699
8089	66461	15691
8090	66471	15683
8091	66479	15675
8092	66489	15667
8093	66496	15658
8094	66506	15650
8095	66514	15642
8096	66522	15634
8097	66532	15626
8098	66542	15618
8099	66552	15611
8100	66560	15602
8101	66569	15594
8102	66577	15586
8103	66587	15578
8104	66597	15570
8105	66607	15563
8106	66616	15555
8107	66626	15547
8108	66635	15539
8109	66641	15530
8110	66651	15522
8111	66662	15515
8112	66672	15507
8113	66681	15499
8114	66691	15491
8115	66700	15483
8116	66710	15475
8117	66720	15467
8118	66729	15459
8119	66739	15452
8120	66749	15444
8121	66758	15436
8122	66767	15428
8123	66777	15420
8124	66787	15412
8125	66797	15404
8126	66806	15396
8127	66816	15388
8128	66825	15380
8129	66835	15373
8130	66846	15365
8131	66855	15357
8132	66865	15349
8133	66875	15341
8134	66882	15333
8135	66891	15325
8136	66900	15317
8137	66909	15309
8138	66918	15301
8139	66928	15293
8140	66935	15284
8141	66943	15276
8142	66953	15268
8143	66962	15260
8144	66971	15252
8145	66980	15244
8146	66988	15236
8147	66997	15228
8148	67004	15219
8149	67013	15211
8150	67020	15203
8151	67029	15195
8152	67036	15186
8153	67045	15178
8154	67052	15170
8155	67060	15161
8156	67069	15153
8157	67077	15145
8158	67085	15137
8159	67095	15129
8160	67103	15121
8161	67112	15112
8162	67119	15104
8163	67127	15096
8164	67136	15088
8165	67145	15080
8166	67153	15071
8167	67162	15063
8168	67171	15055
8169	67179	15047
8170	67186	15038
8171	67194	15030
8172	67204	15022
8173	67212	15014
8174	67221	15006
8175	67229	14998
8176	67236	14989
8177	67244	14981
8178	67254	14973
8179	67262	14965
8180	67272	14957
8181	67283	14949
8182	67292	14942
8183	67301	14933
8184	67311	14926
8185	67320	14918
8186	67332	14910
8187	67340	14902
8188	67348	14894
8189	67356	14885
8190	67366	14878
8191	67376	14870
8192	67386	14862
8193	67394	14854
8194	67399	14845
8195	67407	14836
8196	67412	14828
8197	67419	14819
8198	67425	14810
8199	67431	14802
8200	67438	14793
8201	67443	14784
8202	67450	14776
8203	67457	14767
8204	67463	14758
8205	67471	14750
8206	67478	14742
8207	67486	14733
8208	67493	14725
8209	67500	14716
8210	67508	14708
8211	67515	14700
8212	67522	14691
8213	67528	14683
8214	67536	14674
8215	67542	14666
8216	67548	14657
8217	67555	14648
8218	67561	14640
8219	67569	14631
8220	67575	14623
8221	67582	14614
8222	67588	14605
8223	67594	14597
8224	67601	14588
8225	67608	14580
8226	67615	14571
8227	67621	14563
8228	67627	14554
8229	67634	14545
8230	67640	14537
8231	67646	14528
8232	67653	14520
8233	67658	14511
8234	67665	14502
8235	67671	14494
8236	67677	14485
8237	67684	14476
8238	67690	14468
8239	67697	14459
8240	67704	14451
8241	67711	14442
8242	67717	14434
8243	67723	14425
8244	67730	14416
8245	67736	14408
8246	67741	14399
8247	67748	14390
8248	67754	14382
8249	67760	14373
8250	67767	14364
8251	67773	14356
8252	67779	14347
8253	67785	14338
8254	67791	14330
8255	67798	14321
8256	67804	14313
8257	67811	14304
8258	67818	14296
8259	67824	14287
8260	67831	14279
8261	67837	14270
8262	67844	14261
8263	67850	14253
8264	67856	14244
8265	67864	14236
8266	67869	14227
8267	67877	14219
8268	67883	14210
8269	67889	14201
8270	67896	14193
8271	67902	14184
8272	67908	14175
8273	67915	14167
8274	67921	14158
8275	67928	14150
8276	67934	14141
8277	67943	14133
8278	67949	14125
8279	67956	14116
8280	67966	14108
8281	67973	14100
8282	67983	14092
